,Lyrics,label,y,total_score,pos_neg
26,상쾌한 기분이죠 하늘이 좋아요 오늘은 바람 내음도 향기롭네요 좋은 일이라도 생길 오랜만에 기분 좋은 날이죠 매일 자리에 사람이 있네요 오늘따라 바라보네요 주문이라도 외운 것처럼 사람이 향해 오네 요거 봐요 그랬잖아요 오늘은 기분 좋은 일들만 생길 거라고 어쩐지 햇살조차 눈부신 사랑하기 날이죠 사랑입니다 당신의 포옹에 당신의 키스를 생각하는 것은 나에게 모든 것을 의미합니다 유난히 바람조차 달콤한 사랑하기 이죠 사람이 웃네요 보고 웃네요 이렇게 환한 미소도 오랜만이죠 그동안 상상했었던 많은 일들이 마법처럼 일어나네 요거 봐요 그랬잖아요 오늘은 기분 일들만 생길 거라고 어쩐지 햇살조차 눈부신 사랑하기 날이죠 사랑입니다 당신의 포옹에 키스를 생각하는 것은 나에게 모든 것을 의미합니다 유난히 바람조차 달콤한 이죠걸렸나 봐요행복 바이러스에 모든 것이 예쁘게만 보이 직도 망설이고 있나요 그대 손을 내밀어 요거 봐요 그랬잖아요 일들만 거라고 뭐든지 상상하기만 하면 이뤄질 수 사랑입니다 포옹에 키스를 생각하는 것은 나에게 것을 의미합니다 믿어요 눈을 뜨면 예쁘게만 보일 거예요 그날이,0,1,0.471,0
27,이슬비가 내리는 오늘은 사랑하는 그대의 생일날 온종일 그대를 생각하면서 무엇을 할까 고민했죠 가까운 책방에 들러서 예쁜 시집에 맘 담았죠 그다음엔 근처 꽃집으로 가서 빨간 장미 한송일 샀죠 내려오는 비를 맞으며 그대에게 가는 길 상쾌해 품 속에는 장미 한 송이 책 한 권과 그댈 위한 깊은 사랑 아름다운 그대를 만난 건 하느님께 감사드릴 우연 작은 맘 알아주는 그대가 있기에 세상이 행복해 나난 가까운 책방에 들러서 예쁜 시집에 맘 담았죠 그다음엔 근처 꽃집으로 가서 빨간 장미 한 송일 샀죠 내려오는 비를 맞으며 그대에게 가는 길 상쾌해 품 속에는 송이 책 권과 그댈 위한 깊은 사랑 아름다운 그대를 만난 건 하느님께 감사드릴 우연 작은 알아주는 그대가 있기에 세상이 행복해 너무너무나 행복해 생일 축하합니다,0,1,0.462,0
28,좋아해 달지 않은 라떼비 갠 거리로 가볍게 나서는 산책 번이나 본 로맨틱 코미디 보기 좋아해 차가운 녹차 맛 아이스크림 문득 떠나는 하루짜리 짧은 여행 햇살 좋은 무심코 들어선 미술관 곁 지낼까 정신없이 살다가도 거짓말처럼 막 보고 싶고 곁에선 하루가 짧았었는데 기억하니 언제나 둘이던 그리운 시간들 돌아가고 싶은 한때 떠올리다 보면 어느새 웃곤 해좋은 일들만 옆에 가득하기를 바랄게 좋아해 미안해 지켜주지 못해 끝까지 사랑해주지도 못해 미안해 맘 나도 모르겠어 끝난 건데 대체 아직도 가슴이 안에 가득한데 돌아가는 것은 안돼널 피하네 그게 진심은 아닌데 피하네 미안해 아직 좋아해어떻게 지낼까 정신없이 살다가도 거짓말처럼 막 보고 싶고 곁에선 하루가 짧았었는데 기억하니 언제나 둘이던 그리운 시간들 돌아가고 싶은 한때 떠올리다 보면 어느새 웃곤 좋은 일들만 옆에 가득하기를 바랄게 한참이 지나도 변하지 않는 것이 있나 함께한 시간들이 생각 나니가 알던 있나 목소리 흔들어 놓나 자꾸만 코 끝이 찡해 오네 기다리나 봐난 기다리나 지낼까 정신없이 살다가도 거짓말처럼 막 보고 싶고 곁에선 하루가 짧았었는데 기억하니 언제나 둘이던 그리운 시간들 돌아가고 싶은 한때 떠올리다 보면 어느새 웃곤 해좋은 일들만 옆에 가득하기를 바랄게,0,1,0.4,0
29,오늘도 슬쩍슬쩍 바라만 보고 있네 벌써 번째인지 몰라 사랑에 빠진 같아 사랑에 빠져 버렸어 이번엔 같아 같아 같아진지 놀리 면안 돼요 두근거리는 가슴 진지해요 사랑에 빠진 딸기야 웃음 질 수 있게 해줘요 조금씩 살금살금 주문을 걸고 있네 돌아볼지도 몰라 상상만으로는 안돼 상상은 안 돼 그건 안 돼 오늘은 말해볼 말해볼 진짜 고백할 진지해요 놀라지 말아요 빨개지는 볼 진지해요 빠진 딸기야 웃음 질 수 있게 해줘요 딸기야 웃음 질 수 있게 줘요,0,1,0.385,0
30,방 가득 채우며 환히 웃던 맷 데이먼 그의 신작 영화도 뉴스거리 아니지 첨엔 잘 몰랐었던 환한 미소가 이미 마음속을 온통 사로잡은 걸은 슈퍼 슈퍼스타입니다 비춰 주는 슈팅 슈팅 슈팅 스타입니다 쏘아 올린 별 중 가장 빛나는 별 빛나는 별이 놀랍습니다 마음속의 별 듣기조차 싫었던 시끄러운 너바나 나도 모르게 흥얼거려져 첨엔 많이 달랐던 너와 취향들 늘 해도 마냥 즐겁기만 해는 슈퍼 슈퍼스타입니다 비춰 주는 스타입니다 쏘아 올린 중 가장 빛나는 스타드 레밍을 빛나고 있습니다 꿈꿔오던 비춰주는 스타입니다 쏘아 올린 중 가장 놀라운 마음속의,0,1,0.364,0
31,나와 와서 사랑하는 나와 오세요 그대 곁에 없을 때면 숨 쉬는 호흡 소리까지다 생각 나도 눈을 감고 열을 세면 어둠 속에서 불꽃처럼 떠올라 아기가 손을 잡아 나와 깍지 껴요 아기가 손을 잡아 도망가지 마요 너와 와서 사랑하는 오세요 작은 손잡고 걸을 때면 놀이동산에 기뻐서 들뜬 애 같아 그대와 짧은 밤을 새우면 뜨는 태양을 피해서 달아나고 파내 아기가 손을 잡아 깍지 껴요 제발 도망가지 마요 너와 와서 사랑하는 세 요시 간의 흐름 속에서 열정은 녹슬겠죠 사랑은 빛나고 아름다울 거예요 그대 던지는 미소 이성과 본능의 끝없는 시소네가 딴 남자에 관심 가질 때면 화가 입에선 삐 소리의 음 죄송합니다 도망가지 마나에게서 멀리 걸어가지 마세요 살게 두 잔의 진 토닉 짠해 우리의 플라토닉 사랑 오늘따라 예뻐난 너만 보면 웃음이 헤퍼져 매끈한 몸매 눈에 밥 주네 가졌으니 이미 갑부레넌 느낌 눈이 고와 아이돌스타 보아보다 낫습니다 심장에 불이 붙어 이성은 코마 상태 초만 키스해보아 오세요,0,1,0.667,1
32,괜히 눈뜨면 오늘도 그대 나에게 남겨둔 흔적들 뚜룻뚜잠에 취한 귓가에 들리는 그대의 노랫소리 졸린 두 눈을 비비면 어느새 다가온 그대 향기 뚜룻뚜같은 아침 하늘 아래서 여전한 얼굴로 여기요 너와 들려온 세상의 모든 소리가 남아 이렇게 벅차게 빛나는 사랑이었음을 알죠에 직 게으른 열두시 왠지 때늦게 비치는 오후 햇살 뚜룻뚜달콤하게 귓가에 흐르던 그날의 속삭임 여기요 너와 들려온 세상의 모든 소리가 남아 이렇게 벅차게 빛나는 사랑이었음을 기억하지 않을 먼 발자국이라도 타는 노을 메아리처럼 노래가 부르네 오너와 들려온 세상의 모든 소리가 남아 이렇게 벅차게 빛나는 사랑이었음을 알죠 랄라 라라 랄라 라 랄랄라라 라 라 랄라 랄랄라 랄랄라 랄랄라 랄 랄랄라라 라라 랄랄라라 랄,0,1,0.714,1
33,일요일 싱그런 햇살이 응창 넘어 테이블 위로 따뜻이 내려앉아 오늘 너무도 기다린 약속인 걸요 사랑스러운 향긋한 커피와 응부드런 아침 담아 너만을 위해 베이비 낯익은 멜로디에 안 하던 콧노래가 마음 가볍게 사랑에 빠진 것만 같아요 즐거워 맘은 짜릿하죠 그대 웃음과 장난들 떠올릴 때면 외롭지 않아 기분을 노래하죠 노래가 들리나요 동화 속 주인공처럼 그게 나인 것처럼 행복을 노래하죠 모든 일만 귀에 익은 발소리 느낌만으로도 그대 알 수 맘 그대도 알고 있는지 궁금해 사랑스러운 향한 눈웃음 오늘도 청바지에 하얀 운동화 베이비 가슴 뛰게 하는 얼굴은 아닌데 웃음이 사랑에 빠진 것만 같아요 즐거워 맘은 짜릿하죠 그대 웃음과 장난들 떠올릴 때면 외롭지 않아 기분을 노래하죠 노래가 들리나요 동화 속 주인공처럼 그게 나인 것처럼 행복을 평생 마주할 맛있는 매일 아침 따뜻하게 해줄게요 그대만을 맘은 짜릿한죠 웃음과 장난들 떠올릴 때면 외롭지 않아 기분을 노래가 들리나요 동화 속 주인공처럼 그게 나인 것처럼 행복을 매일,0,1,0.364,0
34,설레는 바람결에 가벼운 발걸음 기분 응한 멋을 내고서 거릴 거닐어어때 근사하잖니 잘 지금뿐이야 바라봐봐 저를 제발 원한다고 말해주세요 내게로 아무 생각 하지 말고 느끼는 그대로 제발 제발 머뭇거리니 가까이 다가 와봐니 맘을 보여줘 하얀 셔츠를 입고 환히 웃는 보면 기분 음 조금은 어색해도 그건 문제가 안돼 눈이 가는 잘 향한 맘을 보여줄게 저를 원한다고 말해주세요 내게로 아무 생각 하지 말고 느끼는 그대로 머뭇거리니 가까이 다가와 바니 맘을 보여줘 저를 내게로 아무 생각 하지 말고 느끼는 그대로 머뭇거리니 가까이 다가 와봐니 보여줘 다가 와봐니,0,1,0.545,1
35,눈부신 눈부신 햇살을 닮았죠 맘에 찾아온 나만의 그대는 그래요 그댈 생각하면 언제나 힘든 하룬 행복으로 느껴지니까 당신을 사랑하는지 당신을 사랑합니다 당신을 사랑합니다 맘이 보이질 않나요 이제는 기대봐요 그대가 쉴 그늘이 돼줄게요 사랑 제발 사랑 말해줘 제발 사랑을 가지 마 삶의 마지막까지 그댈 사랑할게요 사랑 제발 말해줘 사랑을 가지 마 그대의 환한 미소로 대답해줘 간 주 중 사랑하는지 사랑합니다 맘이 보이질 않나요 이제는 기대봐요 그대가 쉴 그늘이 돼줄게요 말해줘 사랑을 가지 마 삶의 마지막까지 그댈 사랑할게요 그대의 환한 미소로 대답해줘 무엇도 두렵지 않아 그대만 있다면 그대의 환한 미소로 받아줘,0,1,0.706,1
36,좋을 텐데 손 꼭 잡고 그냥 길을 걸었으면 내겐 너뿐인 알았으면 좋을 텐데 전 만난 남자 얘기 오늘만 해도 벌써 번째니 그에게 전화가 왔었다며 조금은 얼굴을 붉히는 집에 돌아오는 길은 포근 한 달빛마저 슬퍼 보여 마음이 아파 위로해줄 있다면 좋을 텐데 손 꼭 잡고 그냥 길을 걸었으면 내겐 너뿐인 알았으면 괜찮은 사람인지 아닌지 한번 본 적도 없는 알아 그에게 선물을 받았다며 유난히 행복해 보이는 집에 돌아오는 길은 포근 한 달빛마저 슬퍼 보여 마음이 아파 위로해줄 있다면 아닌 사람 얘기에 때론 화도 내어 봤으면 곁에 있었으면 모르겠니 애써 지켜온 우정마저 놓칠 것만 같아 기다리던 망설이던 손 꼭 잡고 그냥 길을 걸었으면 내겐 너뿐인 알았으면 아닌 사람 얘기에 때론 화도 내어봤으면 곁에 있었으면 아닌 사람 얘기에 때론화도 내어봤으면,0,1,0.533,1
37,이러죠 이상하죠 그대가 없인 하루가 길어요 나라 사랑한 사람은 많이 있었지만 언제나 내겐 귀찮은 일이었는데 사랑을 받는 것만 익숙했던 그대 뭘 했길래 달라질까나조차 궁금하지만 사랑에 빠졌죠나밖에 모르던 못된 나보다 그댈 생각해 요한 사람에게만 이렇게 하려고 그랬나 봐요 아껴둔 맘을 받아요 어제는 말이에요 관심도 없었던 남자 옷들을 고르는 발견했죠꼭 배우지 않아도 사랑은 이렇게 바꾸네요 그대만 생각하게 사랑을 받는 것만 익숙했던 주고 싶어 그대에게만은 그대도 나와 같나요 사랑에 빠졌죠나밖에 모르던 못된 나보다 그댈 생각해 요한 사람에게만 이렇게 하려고 그랬나 봐요 아껴둔 맘을 받아요 이별이나 말은 없겠죠오 베이비 나에겐 첫사랑인데 사랑이 깨지면 다시는 사랑을 못하게 될지 도난 몰라요 사랑에 빠졌죠 나밖에 모르던 그러던 못된 나보다 그댈 생각해요 그래요 그대에게만 그대에게만 이러려고 그랬나요 아껴둔내 맘을 받아요 빠졌죠나밖에 생각해요,0,1,0.615,1
38,음 바라봐 바라봐 바라봐 본 마음속에 사랑이 본능이 고백 빨리 하라 주위를 둘러싼 수많은 경쟁자 당신을 위한 군인입니다 멘트 장전 발사하기 전에 제군들 입 풀었나 완전 간장콩장콩장장 동등합니다 간 공장장 준비 아침이 깨는 소리 아침 바람들은 조화를 이룹니다 저물어가는 달빛 은 가자 여물 어가는 로맨스 꿈꾸고 굿나이트 헤이 헤이 베이비 그건 새 데이 새로운 느낌이야 이건 여기요 일반적인 사랑스럽습니다 아무래도 이거는 이거는 여야 합니다 확실한 비율 정말로 당신을 원한다는 것을 확실히 정말이야 좋아하는데 빨갛게 익은 얼굴이 그걸 증명해 딸기처럼 아주아주 상큼한 사람 걱정하지 마세요 어리바리한 그대 주위 사람들은 이기주의 밤낮을 걸으며 지켜줄 나와 달리 그들은 차 키를 과시하지만 나쁜 사람 자다가 일어나 잠꼬대로도 찾네 아침이 깨는 소리 아침 바람들은 조화를 이룹니다 저물어가는 달빛 은 놓아주세요 여물 어가는 로맨스 꿈꾸고 안녕하세요 가는 거니 거기에 있을 거리 식으로 아직 사이 서먹해도 노력하다는 해봐야지 나라도 여야 합니다 확실한 비율 정말로 당신을 원한다는 것을 확실히 정말이야 좋아하는데 빨갛게 익은 얼굴이 그걸 증명해 처음이야 기분 멈추질 못하겠어 막 넘쳐 누가 잠가놓은 입은 오물쪼물 안 열려 부름에 뒤를 돌아보는 두 눈을 보니 내일 봐요 자기야 이렇게 끝날 수 없어 누군가 도와주세요 맘을 전할 수 있다면 사실은 제발 좋아하는데 확실해 모던 담은 눈빛이 그걸 증명해 여야 합니다 확실한 비율 정말로 원한다는 것을 확실히 정말이야 빨갛게 익은 얼굴이,0,1,0.333,0
39,온종일 정신없이 바쁘다가도 틈만 나면 생각나 언제부터 안에 살았니 많이 웃게 돼 어느새 모든 것들이 편해지나 부드러운 미소도 나지막한 목소리도 아직은 얘기할 수 없지만 있잖아 사랑이란 말하긴 어설플지 몰라도 아주 솔직히 그냥 친구들 속에 너와 때면 조심스레 행복해지고 어쩌다가 옆에 앉으면 세상을 가진 기분이 드는 우연히 눈만 마주쳐도 괜스레 발끝만 보게 되고 조금씩 마음이 너에게 가고 세상에 두 사람 너랑 나만 몰랐나 잘 할지는 몰라도 곁에 서고 싶어 하루하루 점점 커져가는 느낌 보다 그냥 손잡을 때는 어떨까 둘이 입 맞춘다면 아직은 얘기할 수 없지만 있잖아 사랑이란 말하긴 어설플지 몰라도 아주 솔직히 그냥,0,1,0.533,1
40,언제나 거침없던 조금씩 눈치를 보고 겉으론 관심 없는 척 차가운 도시의 남자인 척 애써 외면하고 낯선 말투로 만나왔어 영화가 아니잖아 드라마의 남자가 아니잖아 맘과 다르게 대할 순 없어 솔직한 맘 들어봐 줄래 연애할까나 오랫동안 솔로여서 연애가 서툴지 모르지만 전 남자친구보다 만난 모든 남자보다 가장 사랑할 연애할까 머뭇거리는 너에게 쏟아지는 남자들의 관심 가득한 눈빛 친절한 태도 미치겠어애써 외면할까 생각도 했지만 아니요 그럴 순 없어 남자가 아니잖아 이렇게 허무하게 돌아선다면 맘과 다르게 대할 순 없어 솔직한 맘 들어봐 줄래 연애할까나 오랫동안 솔로여서 연애가 서툴지 모르지만 전 남자친구보다 만난 모든 남자보다 가장 사랑할 연애할까 연애할까나 오랫동안 솔로여서 연애가 서툴지 모르지만 전 남자친구보다 만난 모든 남자보다 가장 사랑할게우리 키스할까 사랑해요 달콤한 말 매일 해주고 싶은데 용기 남자 되어 꼭 가지고 싶은데 곁에 있어줄래 시간이 없거나 눈이 높아진 것만은 아닌 거 같아 홀로 누군지도 모를 한 여자의 포로가 되어 기다려 왔어 그게 너라고 말하고 아까 했던 얘기 한 번 해도 될까 키스할까 사랑해요 달콤한 말 매일 해주고 싶은데 용기 남자 되어 꼭 가지고 곁에 있어줄래 연애할까,0,1,0.571,1
